"";" Pre82";" Pre83";" Pre84";" Pre85";" Pre86";" Pre87";" Pre88";" P0_89";" P0_90";" P0_91";" P0_92";" P0_93";" P0_94";" P0_95";" P5_96";" P5_97";" P5_98"
"143181_at";4,49100868567263;4,38785104967251;4,25129861764379;4,46697551747721;4,30322078030854;4,4295819280653;4,31312681144974;3,73080219779495;3,93830427448538;3,83973062655679;3,92611423484967;3,88102868646166;3,86597549552971;3,7642936300901;3,74346591475088;3,71374338305266;3,83637506968981
"144875_at";4,79621600025369;4,21683643140981;4,21784090672775;4,30147427681651;3,82826283880307;3,42749359709214;4,59175294988763;3,91145195618999;3,53467168872378;3,75154207894903;3,67099901922691;3,57455511624681;3,57187120489469;3,48334055181114;3,42577417287;3,59808626313563;3,22758938063008
"152658_at";7,83067193386628;7,91527612992578;8,11330325552409;7,913791463593;7,8244957597496;8,2552082302603;8,13897463260839;6,64391115699991;6,72696627464026;6,56827540519483;6,54769804829979;6,31851096034565;6,57137195950019;6,48417332127982;6,06194885038573;6,16826349228315;5,92812918619205
"144879_at";4,53094480224003;4,5848097652247;4,7165983009669;4,58880788113843;4,67637207368426;4,91678942354945;4,35874354426614;5,36054188218346;5,67180407527875;5,21072641717831;5,56677085490778;5,57287252298765;5,43070356544494;5,46438105014351;5,36900348891733;5,28253307980527;4,95272422670549
"144884_at";6,456306584273;6,46861490200902;6,37776178111566;6,78993156145554;6,78740149273392;6,5231695282413;6,34144385221616;5,1721183125251;6,11411662419921;5,65748937991188;5,61065517941073;6,3603306195951;5,59399967461549;5,04042018611841;5,26285464180217;5,25314842599917;5,46293179881174
"152404_at";7,54547790517069;7,3183646230279;7,51923440005626;8,13586875324968;7,46619430969118;7,55517318379534;7,58782878309977;8,22604145861323;8,00420429403919;8,23937229377365;7,70056390133711;7,53219149726613;7,9433800085014;8,04003088808365;8,12433414462728;8,14987946532577;8,10323772446094
"151869_at";4,24114059462816;4,34658703410576;4,07549780634159;5,0259121762984;4,67442304742387;4,38476129296346;3,85637546443514;4,94333418026295;5,136111323777;4,32074228165992;4,68111197091793;4,85971676870324;4,48333445344216;4,03817936579697;4,50008041233288;4,3675646731675;4,43927467388291
"154294_at";7,3579133861161;7,54297419758297;7,40249985125383;8,08391522575559;7,59773600808749;7,49708320472641;7,23853770180281;9,39055950046786;8,95893426815435;9,01146291616484;9,22951218087298;8,70461911818953;8,71143397281539;8,81055479370192;9,18385142081243;8,91868420609476;9,23860716397849
"151606_at";7,31705301011331;7,06178695644419;6,969929643269;7,92685495249397;7,40829572588887;7,33226141919204;6,95423779303249;7,86590589030588;7,82276428824639;7,8169617645573;7,72392940690952;7,7731164467409;7,634134462354;7,28291246866993;7,25965032133814;7,42396408852912;7,34417840930215
"143092_at";6,44090211714794;6,27126811572576;6,15376751550166;6,90279933635199;6,72997629742846;6,37439744695158;6,04159977972599;5,93730216226872;5,8625365076081;5,70791180374021;5,59284955472993;6,04036175131871;5,73138609048172;5,44491659657549;6,18356519463633;6,1837692644561;6,00816202026593
"143193_at";5,12828064273257;5,10668483622338;4,98821255955835;5,02947242315606;4,52591200956044;4,23591289559672;4,44084264416811;4,68718002685369;4,27248325946479;4,56575754292056;4,18707666031773;4,17011699025039;4,26054700778927;4,39080082367921;4,48634647830945;4,2810282488189;3,89926054080987
"144899_at";5,78095978037803;6,12899143114433;6,10388720984881;6,19512287067773;6,09623948382874;6,18987044795769;6,18684961261342;5,83004048458165;5,86900615329864;5,88829322501705;5,81420944284464;5,68389929502047;5,69694099912033;5,9146767178509;5,895409012921;5,69321134222812;5,67359029967877
"144908_at";5,29214776164204;4,98781051088336;4,88968276185819;5,06225798391421;4,88238950919321;4,82032721756391;4,99408009520592;5,87782730455684;5,66689926589394;5,73096243808399;5,46952341007744;5,41067440256093;5,50397677809148;5,29071937905511;5,61964846760944;5,54885910916826;5,35441014862519
"141568_at";6,83017106367801;7,71428285032584;8,13081542778169;6,82446934028532;9,17301713231592;8,21063006888409;8,8042064036276;6,9629772193279;6,59234060258568;7,17574738703645;6,82930781964209;6,33389946711642;6,93195863209864;7,1960890201098;7,42272813319166;9,06767638744094;8,37305816288971
"144911_at";5,78306851582414;5,22308791032861;5,89429626123962;5,55235660703535;5,82181500242822;5,79709295549428;5,77726751957095;4,93934446297232;5,13906554339515;5,24275640079176;5,02094031106716;5,17126921547252;4,98731875199703;4,97323344540512;5,44442112176093;5,71377754149257;5,49052740866306
"144912_at";8,03462682129269;8,1146045179108;8,0015392278292;8,46237195305089;8,48632184159864;8,19680909178895;7,97205410612506;8,65800174044142;8,58523869280921;8,47634145837831;8,57653975958601;8,38171335433852;8,58391295407538;8,46331157343191;8,59822844044161;8,5717727642968;8,45264851395665
"143238_at";5,18140653745653;6,74387454303167;6,94670991186516;5,3174783793146;8,85460804297657;7,89220633028883;8,22525505664361;3,41622331272064;3,59900459098782;3,61106241291184;3,6760700498784;3,81093826324449;3,48003348849665;3,47529079454179;3,55547933689699;3,53131236587229;3,78028638932046
"155093_at";8,17318237987271;8,19421221436345;8,00090303706929;8,31256896641759;8,00866142056549;7,72730128901085;7,98842854843892;7,09299538139527;6,74686737756581;7,17199586222873;7,2676661897436;6,83120499561074;7,24079218111796;7,24524402073938;5,96823973693708;6,13240824719231;5,72556016289879
"144958_at";6,81277432618642;6,82378390122794;6,86744365152593;6,56638122354865;6,01509418111532;5,56745357215894;6,77435811657258;6,74784627182477;6,24932171940489;6,61941903639088;6,8701525786681;6,08404538006886;6,61931478543823;6,63220370229494;6,68531814510645;6,29162541735938;6,23693776904889
"151663_at";2,88617704715682;2,93039445132287;2,75904133475389;3,31502815321708;3,30556848099227;3,55738973049006;3,10236660105013;4,00085980185323;3,69342195008139;3,54403545759807;3,40367508330262;3,0746030093544;3,76392008157675;2,93902580158886;4,15037385503004;3,71012611783503;3,83712485722974
"144972_at";5,88270106482427;5,86548663604186;5,75734387998465;5,89764386901682;5,33717398130166;5,19028710973;5,69742601567282;5,53457463684416;5,08822693244997;5,77416513455313;5,72250045568295;5,36465365606747;5,39916880766653;5,9501687719182;5,78785299414695;5,76969272163888;5,7654031037947
"144973_at";8,17591935398433;8,29464082476689;8,39656679105548;8,64095825814817;7,60145805609796;6,98109159070144;7,95242116005643;8,36828848201569;8,19440276388152;8,17326862955426;8,2091165238792;7,89200013299039;8,07929787937968;7,88224523849531;8,67354194894843;8,35613013483;8,04802208181946
"153648_at";6,02267677654384;5,53924257285223;5,71782343130524;6,15526376856299;5,54897127293736;5,72291162578539;5,30093873826233;6,36261630579073;5,96116653981337;6,4290586273411;6,36806318893196;5,67023091993958;6,04926171111984;6,17537340062703;6,54455724664602;6,42853213409544;6,07872081549907
"155140_at";7,11729230787043;7,05158200201005;7,12334313941995;7,67694367045005;7,583013620245;7,25285922267015;6,83780158397654;7,69824107031938;7,5674637339616;7,84380402067343;7,66308103352541;7,45173968881586;7,9839083291691;7,25199952591272;7,76953555092603;7,92874617490807;7,82962660935281
"153257_at";8,00834348246397;7,64898166484048;7,90698091358437;8,12375118495907;7,74943937203785;7,85841604987408;7,67341908244883;6,60919594187018;6,84031059337589;6,83979996109031;6,11040056558759;6,53215078382451;6,50821307384495;6,46309218852745;7,05551256214076;7,02377334591707;7,0809219818877
"153280_at";5,57583000949995;5,60971391969447;5,67639398817778;6,00915362146094;6,04605764816794;5,95587262864472;5,57521386404142;6,47248329615563;6,34142139044719;6,20567856829138;6,6578697448299;6,37099872360454;6,24064411608864;6,46229673286801;6,53637767326245;6,51641375914415;6,25269885185922
"141639_at";7,31311537866852;6,67772072207983;6,41572833440417;6,96631554253536;6,92289546873601;6,8616752270374;6,49034191494074;7,0004115478559;6,41977019876173;6,82068015413873;6,31723647018446;5,91745575592514;6,13215227334289;6,14354755921386;6,76219497463067;6,33320127505908;6,80856106703877
"145004_at";4,48627172246685;4,67958531366995;4,82749675124311;5,02735906094055;4,31091212283307;4,06655816012929;4,84527473609021;3,77636212437863;4,04617060057901;4,00714277660127;4,12333665382897;4,16279634987656;4,04612049530439;4,21490369695001;4,20761449609573;4,12988278249178;4,19197268350532
"145005_at";5,85057107893096;5,67677869104755;5,73343435541798;6,52144968368094;6,20007906101679;6,19479433332458;5,85324654148007;5,61600262773557;5,92574271137936;5,87994658921062;5,7083903980814;5,60992839260364;5,54846867410031;5,12898912746925;6,08833597546275;6,06478673186388;6,18573094130048
"154933_at";7,60799081658304;7,56761395782486;7,27775314622422;7,36567704248021;7,34894607092353;7,29081470230146;6,91055896877163;7,89396382542446;7,76743795040537;8,25133158621953;7,67492829545793;7,78210703541822;8,10507246628616;8,32606194828987;7,89241126160859;7,84380719758315;7,73851568149993
"141471_at";6,36526848889465;6,24296615170029;6,04577604863233;6,31973480524622;6,04405256309227;5,92909673867096;6,00776967470785;6,5934147444784;6,59586818693067;7,10226322774064;6,49262717060526;6,73550906496326;6,85870201018821;6,75514303035342;6,59246353783256;6,52360401473612;6,24791050593575
"145018_at";3,95532060976193;3,66003782925295;4,42404997535809;4,77338547250655;4,07409543286565;3,94777719155932;3,63910188211387;4,06292871506543;4,30482261793323;3,98517697616091;4,28948252445877;3,85863721489845;4,15833145195281;3,71100959509609;4,30496889520815;4,42746910892236;4,24391836100687
"153477_at";4,68558538915526;4,6459010043263;5,02416393383831;5,36317340472296;5,04380162110314;5,32696771309543;4,91622489309022;5,77411584210066;6,01125415484701;5,80172098823519;5,74326561435055;5,78773489160944;5,89438905416166;6,1158575867822;6,38566433029056;6,50470612699658;6,57277270915223
"154676_at";5,75878422051023;6,14766484919611;5,87778300374894;6,02095440180095;5,72339025781351;5,81065593992504;5,91321400210702;6,30830647815568;6,25838298324109;6,54207321405122;6,68306183333959;6,50282318606915;6,78748518749568;6,35629206074778;6,22649268511069;6,37061249626119;6,19363226778931
"141535_at";5,58200031684699;5,42560697821034;5,49839094178084;5,74662177311836;5,48046393888207;5,48295643711094;5,29217815879024;6,22787732841767;5,73702429414649;6,26703532704382;6,00454446071487;5,77237179473167;6,01335282941445;5,68025739121483;5,88714168218009;5,730946258618;5,60425682773162
"152070_at";9,08771024366298;9,14324317566373;9,28640167062082;9,34503471536333;9,15180788547215;9,28320517739822;9,06052823852768;10,7095276695296;10,0729684316034;10,3438475897305;10,8214579111353;10,1929086839988;10,4165552620197;10,6791998225327;10,8284695874105;10,6102343413282;10,5024861805732
"155158_at";5,10330702152847;5,82788486633546;6,13464367514882;5,91076683676247;6,54506215135694;6,51032511986196;6,34600521804953;7,24938167140763;7,68626017421064;6,89382791328516;7,16514607515193;7,59080651379002;6,96991523908544;7,28180084754489;7,49093392732031;7,32863997967273;6,91447123984263
"153989_at";4,08916650469588;3,9360091597479;3,8289129892518;4,58072604218553;4,3456345389845;4,07014292016515;4,14838022628119;4,52833253052048;4,76240395011423;4,78232521220206;4,64511632638883;4,26657113338025;5,01084726826627;3,98100277128275;4,68011682142162;4,39431567413035;4,35145264334452
"154584_at";5,16197916894951;5,58169054370091;6,07563656428288;5,82794372992647;5,82477388226943;5,68062733398122;6,09160298055116;6,70113616194987;6,44949764865378;6,36584511041718;6,70358779372048;6,32813821815347;6,55134506567197;6,83421096634506;6,69169344573989;6,57190647572591;6,39283584909021
"152306_at";6,95440336929057;6,29025017367746;6,40614710039537;6,9981668243927;6,36412863104199;6,30955911637436;6,44869906965226;6,89500772366381;6,78318709727765;7,1446313725909;6,7848411002703;6,90435804282686;6,84846090829989;7,00812448536871;6,96403612923273;6,55009453792926;6,72694859017705
"145040_at";5,30792259136603;5,54877666799194;5,50660220205858;5,45764897051444;5,52878283497415;5,4434169464942;5,18808252652119;6,34288952355045;6,14402984296237;6,01754341043723;6,23315866776603;5,81131277453855;6,19038466455809;6,73450497550761;5,74436524857389;5,67473649092686;5,65752103920144
"145051_at";7,77136882884751;7,75178445209737;7,74815894307898;7,81985077353375;7,56037115285812;7,74595731836899;7,61705732008637;8,12449049779205;8,2146913606008;8,27345097962571;8,33908508331833;8,16720549217862;8,23273635295298;8,31007526179532;8,55788568466303;8,2925915767589;8,42001540740005
"154291_at";6,50638423175318;5,99436445780352;6,27795887431221;6,21658180250111;5,88221372176876;6,27013289615165;5,88227841992261;7,56362152046544;6,85706079490482;7,29543355589992;7,68095726412195;6,98051274229954;7,24096137401986;7,47763312733134;7,20122038266373;7,26293990430062;6,92981051607086
"145057_at";6,90862395894324;6,93436727150431;6,75580311499879;7,36948726596226;6,81468429393434;6,69458898242746;6,30672823285796;6,57840943428728;6,38298553111554;6,8501328894392;6,38304196320834;6,20041187879252;6,56382777983084;6,38209802362695;6,51992646252423;6,35654083190282;6,27259647268745
"145067_at";4,9567592262147;5,22609863064064;5,30157265249198;5,31811591684958;5,55254984074744;5,43329723794172;5,66729130867877;5,03841185451115;5,16545783349781;5,31491855586744;5,63351942723536;5,53755021023167;5,44464701919826;5,48191985523193;5,04383508316328;5,02047863289047;5,11698125331062
"145070_at";4,87467290403113;4,69231753612956;4,52430515455119;4,72808022383774;4,82152535788387;4,76615844460003;4,64755028852957;4,42619622505364;4,18913290354109;4,12529447810054;4,67106079938072;4,5498501655069;4,50589767337744;4,26904832367709;4,2454780212552;4,50589767337744;4,25400634561066
"145071_at";5,45214022089722;5,03685414316968;5,01517387104182;5,29094742250571;5,11669864136985;4,92614871807764;4,85407822839359;5,55736748284446;5,79550601707749;5,47659041243691;5,27827052123428;5,51555647638229;5,35150135458782;5,36095176573309;6,4472715637288;6,01837514737533;5,73499877565959
"145074_at";5,88082776021079;6,09380718420591;5,64334268947616;6,06659576266601;5,81543429460799;5,64644989182365;6,1782252158318;5,18697887624461;5,15435904253109;5,19380235566464;5,35935607419203;5,55335403643998;5,24293425091731;5,43112731657511;5,24316951397727;5,1228021704529;5,09242332261212
"151503_at";6,91829080492476;7,05447354751724;6,83987794309722;7,47786903528024;6,53894148171236;6,15559010262992;6,57977873407226;7,42165577017383;7,16629272072783;6,4735278496466;6,48295410391695;6,45028892374479;6,10508775181919;6,49268023626748;6,72571806817394;6,10856328397556;7,10341627218608
"145080_at";6,75509425483982;6,91409648775399;6,89600522971436;6,71803282079589;6,91655427288564;6,9455493642991;6,79545886582691;6,16492805451524;6,41759638587028;6,28474182279983;6,51716760911905;6,54984764867305;6,34253856929611;6,41309053016786;6,44015612474761;6,29553369940696;6,50099085419309
"151885_at";3,68539843388778;3,65659442680299;3,26990812025312;4,16461105801644;3,77174474279064;4,26401212070639;3,59757979470631;3,51605543067321;3,51209763555241;3,32620740210458;3,04939676426188;2,74901817891473;3,49170505923878;3,01412022048646;4,09083155393204;3,72077317481493;3,80945947738947
"145097_at";5,96594372373216;5,66472300301037;5,90700607234777;6,37540574408339;5,99871341052146;5,74031734151523;5,83335559236109;5,34908352017401;5,38375493409385;5,43497202068274;5,48543677100533;5,14404444875634;5,05054075114913;5,47170909355041;5,57745509786641;5,73467060179185;5,3827609402477
"145100_at";7,12402641859784;7,1007565234725;7,37305406494463;7,34953168776173;7,23975365877461;7,20992928445955;7,09828366519382;6,23626020305802;6,36815169187534;5,79683433939088;6,35676664241359;6,35233320861162;5,95047242915196;6,18459268339925;6,72199226834298;6,35668543139737;6,52737155976902
"145101_at";4,66274749873638;4,67675852763754;4,54689620852213;4,63652094039921;4,34703248964872;4,41260849268509;4,51391285181443;3,61275120821272;4,08186390246471;4,33712934443384;4,03298062016615;3,60803540977467;4,3710973333742;4,31869282662232;4,18901395674965;4,16985277660665;4,28951877424164
"145105_at";9,40050307664546;9,22791133791412;9,30238456334967;9,35573739069391;9,23800543121174;8,91033493146456;9,27965127427505;8,20709360464141;8,59635335735273;8,50724714982192;8,42088581930549;8,62125719908743;8,71801018537088;9,01431434697476;8,94224398742333;8,91295957497825;8,69229733025227
"155023_at";7,12381219008246;7,08148335618215;7,10498032998882;6,86040473760395;6,78469133243589;6,70080151232104;7,14530023413904;6,51301698145994;6,44114831930623;6,67298842491486;6,61590637918772;6,53329025858797;6,38798623896213;6,64815619543558;6,37468040738132;6,4219405107403;6,40356924873849
"153144_at";7,95674137255111;7,36165172917982;7,76602089006199;7,85433491993823;7,47291933942676;7,66093985149613;7,69843886480181;7,11857202059349;6,92872727236005;7,04073539511781;7,2468698188944;6,97062281552062;7,10988642322195;7,16326687264843;7,21059966313029;7,12092283448736;7,00551755296622
"145123_at";5,37793228819845;5,9608054078127;6,04472827235378;6,09107394010938;5,77533837496221;5,85071421459286;5,80642954696474;5,70385917298763;5,55613262166501;5,46475019694637;5,75198513737173;5,82233029949314;5,44026630074084;5,77614805280196;5,94047539036881;6,11897741860869;6,00433064126282
"152971_at";4,74298331703302;4,90626775293767;4,57806467354251;4,91286599768637;4,84448574200215;4,97612636819315;5,06519929227769;6,33513086937011;5,97362781071496;5,98230858130295;6,30925226197509;6,00635502662154;6,05461067824932;6,20377603413854;6,20082187130613;5,83499687714754;5,92502899292639
"143962_at";4,17594622578418;3,64649131256279;3,79713848238153;4,22285884663154;3,93876662453631;3,40841296112884;3,25223007530769;5,08211518254783;4,90543689050347;4,42962087966471;4,28048099694671;4,76599377225024;4,25680969348347;4,36088134947021;4,04255020145081;3,89915961483432;4,17027690737038
"153970_at";4,77551356972476;5,10473685785191;5,60551460601789;5,32830417480912;5,41346651859847;4,82713350078358;4,81247985014005;7,39996061485652;7,11490555899733;7,5342153572484;7,5382573371245;7,40375393584246;7,66140268868846;7,48751932547737;6,53179445216388;6,58121430080187;8,14989494362118
"142752_at";5,61603532500136;6,19187207292019;5,78954628243631;5,7510734400524;5,58418978598151;5,62460526597315;5,71473532015086;6,0144561978304;5,66366418733805;6,1188809185978;6,03425646969144;6,03452485134523;5,99538011509472;6,19013530080665;6,09051026946339;6,15921474419334;6,03558974894798
"145140_at";5,52974312012633;5,2524056769017;5,02401006302119;5,33709812856345;4,97493530244749;5,02902317223731;4,83479928541755;4,95624139651851;5,00325561331301;5,334399174392;4,60340629169356;5,10730712709391;5,0483449125126;4,91178997311297;5,46637525471015;4,87562017026214;5,35916538248454
"153481_at";6,1220313186925;5,47330434869604;5,63839698112305;6,07434117788186;6,05630886218183;6,36240453465755;6,01208176634405;5,30222595483224;5,55740496896822;5,68488819525149;5,69235611269481;5,57713058971225;5,40834441799859;5,71176622935621;5,58987779250616;5,78451500242427;5,54611816173468
"145145_at";5,82547294777918;6,12891948630126;5,57532138060802;5,66776186894852;5,34507709782679;5,39619243419601;5,78826519465907;5,18734406643107;4,95362476031416;5,3866845547483;5,07541262100431;5,07799138041826;5,33196758522308;5,43607327153101;5,25085736569832;5,23463573713036;5,09449072476698
"141229_at";6,99907300240105;6,75183527410514;6,78143825952539;6,89388444473196;6,49289361146075;6,96691982223281;6,72336975661099;7,66644341265187;7,4272111105648;7,64524507383049;7,54329833066917;7,36143370091567;7,42547214910496;7,89030117236607;7,78448647089221;7,91216833394544;7,60105917467996
"153143_at";5,37228817981275;5,26846481947008;5,24036269785238;5,41231107895143;5,26471967253767;5,40405347133682;5,4655972420332;5,85635624167651;5,67235899610338;5,6329602137583;6,0693123637284;5,55848363073237;5,9324696284;6,44886528132287;6,11323643563788;5,91003343974837;6,09446067690114
"151972_at";7,37160373712213;7,19579565151696;7,14863455852204;7,59974606152541;7,05734435054759;7,16658239071214;6,78580782668237;6,45904840814966;6,27566831904335;6,49311069767947;6,51343905652446;6,3701282849105;6,50003050256629;6,34396070748946;5,91733302716188;6,0757678553854;6,04682944550577
"142563_at";5,43602948248625;5,499938529341;5,47778704153354;6,25795830420709;6,10923630650686;6,02752062513683;5,54906379027306;5,84936153711407;6,22644368603541;5,90377856000935;5,82182294524106;5,91751435842621;6,09444584691639;5,45941804209202;6,31252903961191;6,22004465916862;6,02187284549262
"152009_at";5,8963422201565;5,65250580332794;5,2118324309853;5,52055215306751;5,52103517362526;5,7862866467103;5,3259341154798;5,38552330074347;5,08576021086364;5,47123014730096;5,08879404409232;4,89580107470131;5,16082969915127;5,37642573146001;5,10644332612939;5,31071838804622;5,13320577209189
"145155_at";5,9728620558504;6,21007111482326;6,30645939569683;6,12337502645799;5,97631789946512;5,85275058154234;6,18922933624931;6,60923144274416;6,85706837883273;6,62654209731157;6,78514900564038;6,61725290998047;6,82572866576048;6,82634558518311;6,62583250361519;6,44050156302914;6,42779308819021
"155008_at";8,934722367459;8,80169862143955;8,91413145587849;9,14249131613381;8,80326189374688;8,71276383135164;8,70351856258241;9,42011341127041;9,59332291994069;9,74325575237056;9,29011797833933;9,24394430778283;9,57398140993039;9,44284220429519;9,73488091839416;9,62137531645336;9,35010339182451
"153617_at";4,09701430455613;3,97944826873714;3,94896306629588;4,45713962287203;3,98242569290222;4,1203610687001;3,82861521851709;4,32962897969332;4,4850876809752;4,82256924258945;4,31566200523114;4,39288273373084;4,86980810374339;4,04175839169216;4,45041503626078;4,22786702556782;4,18519539824637
"144114_at";8,3914721965105;8,34886757329767;8,21107610806652;8,33124780123152;7,9982945362365;7,90039173383944;8,06755012246053;7,63213561207004;7,58858069337455;7,33265805135042;7,20287028072784;7,20771340096892;7,26610038999912;7,68007286009087;7,50435896243964;7,3315194808602;7,36647879244724
"154135_at";6,83184256647078;6,609773524874;6,39389318645054;6,95756273877167;6,83084000066357;6,90926594569208;6,68181468958413;7,57036070780991;7,32880898096239;7,52646250711826;7,12209056842343;7,02948630834864;7,24378713982293;7,14383443213931;7,3482217908819;7,16352231848482;7,22742643468774
"143175_at";9,73031289430503;9,54886649673617;9,5460730054184;9,78861072618802;9,80996979418799;9,94986305268997;9,73012841244723;7,16736797843689;7,42836681101527;7,64355705567549;7,14971824843656;7,07687220500184;7,61819786948538;7,09976438277384;7,38166933658753;7,63955531683494;7,46526457423206
"145160_at";5,79599705667592;6,35267414124073;6,16935860911786;6,41160974461671;6,01993041797949;6,11718082056555;6,08928120197052;4,63830358794572;4,63865342969503;4,73271812105645;4,44674408218805;4,32424852714941;4,65902425649878;4,65656987053072;4,64177107880221;4,68660765120385;4,60887486650017
"151718_at";6,66920677649553;6,54934530773822;6,10859240301341;6,99933455573173;6,74590978591957;6,87781436654047;6,22625529294326;7,5508765142048;7,48326457539372;7,61802581976704;6,90473621958488;6,94180782450529;7,21144252853038;6,68554328541311;7,04914980980744;7,14051262240195;7,17233648633087
"153942_at";5,26417704222177;5,23946413200926;5,33912088446205;5,90692184179102;5,59592314699729;5,15728462575916;5,18769511113525;6,52261250798472;6,43018523721404;6,9004435778626;6,08540052464201;5,84252795461259;6,54205220106367;6,32043654728001;6,39399621301814;6,27253582388736;6,27492188885591
"154574_at";8,11910779089411;7,85753500912857;8,07452788151826;8,36283629189948;8,13428651180458;8,30973622820185;7,96669816198928;7,40638724124172;7,71854473041419;7,65703726063883;7,33546768756799;7,65960893491334;7,60857656866253;7,36780623882394;8,01515924392548;7,93949686054328;7,86223175028573
"153137_at";8,50227261671343;8,46493577163459;8,44208551055716;9,04501064744995;8,69394663407579;8,5644586256922;8,04066240757661;9,97698347169847;9,55656206874185;9,68960288215122;9,99175709817042;9,55046657738403;10,0127409219709;9,41722886472075;9,60177574296583;9,57090211809034;9,29744907547232
"153499_at";4,334099848171;3,81821914600069;3,6206195915316;4,25523748596567;4,37316738228418;4,24805503037498;3,63764435886974;5,44146185588642;5,69159722005264;5,52774139101255;4,61933939866326;4,6378061565585;4,97881067592009;4,13164428199152;4,60917542554344;4,7278994639186;5,3771672374348
"141759_at";6,85317623417142;6,64946399018793;6,82990236743605;7,18385453754581;6,7492696529484;6,56237722036976;6,4179694429831;7,49267254900905;7,41374986085605;7,76947233315838;7,28424835547466;7,10870750851589;7,47066163707118;7,29332436573348;7,46041740891727;7,41256379560781;7,15043353364593
"153450_at";5,48858181582986;5,73818684418305;5,61027937464989;6,29485351107892;6,02903003058924;6,12431407150225;5,27822633609215;6,26004135528574;6,42331875384232;5,87282015634076;6,19703013623997;5,94538115749194;5,71457471372294;5,9251893515606;6,44187851163555;6,10577654210526;6,33424886990853
"144202_at";4,1096374203648;3,64633974484655;3,88354577248559;3,48686840316907;3,75686974784423;3,52491279224503;3,80524930208352;3,08588322142899;3,15732366236382;3,31082954009358;3,20991344562379;3,49185979843752;3,26522494023985;3,30345689639527;3,20836944941059;3,30847039349842;3,30348974250199
"143422_at";7,22409943205604;6,86024996504576;7,49003966819783;7,12304071831813;6,76718368999201;7,14333673642626;7,00505876776382;8,62751512404259;8,319272382114;8,81715784067138;8,66339190922258;8,30306827375373;9,0963552938273;8,53001869286027;8,46944117222137;8,44667010060497;8,24594565308538
"145177_at";8,04846651802089;7,8868546354347;7,76301465859956;8,07492411360208;7,83235397221067;7,9232161960033;7,49783453776407;6,60812664157843;6,75324318723456;6,80060240617529;6,76345052657105;6,90248578588931;6,85464492570184;6,76459872134934;7,1675187964564;7,10206776451151;7,05781293260281
"142484_at";5,75394685933596;5,63070064304797;5,50191314473126;5,60135474379336;5,20406831944407;5,4521993594053;5,53903688637335;6,64088925241698;6,3655475586297;7,0550982645135;6,79400304717413;6,19423913872833;6,84046567810445;6,60287549105182;6,66720242896363;6,84813263542189;6,39223288597432
"154041_at";3,91493177198333;4,02383349527729;3,91083352499938;3,77863341716345;4,94360519520402;4,36027762564698;4,17238853078233;3,59465431262613;4,12393580340352;3,96072040509993;3,51927250583761;3,77104907506799;3,27773371418889;3,66531592485001;3,3242554937888;3,69562810078392;3,56250169552997
"145180_at";3,97237515002171;4,41497846627979;4,68489270533817;4,33684898392667;4,25640274842812;4,55844441068054;4,30893209665813;4,73128912896145;4,80293601973979;4,40825998863544;5,03086600282042;4,89356746209518;4,74527491914257;5,23401080386375;4,43540861346424;4,85427980199914;4,76629998771772
"153169_at";5,46583446391183;5,44383473138953;5,39345569559454;6,33282652033742;5,59348829309667;5,49432306217196;5,28578589830152;7,26098258380888;7,07075776569854;6,92306308841065;7,06915133527121;6,80658757801639;7,07966420653958;6,64148752231335;7,33928792337505;7,22794925565505;7,21594104415985
"145182_at";5,0903820765962;5,46019937404431;5,43610143954009;5,2078808932965;5,18532497919772;4,96424283798392;5,3176194962648;5,7385358323835;5,43548313738494;5,25720587762867;5,95408047160944;5,66744028639726;5,40543976136504;5,66737901295318;5,83381445357561;5,86315122734524;5,80643322474319
"145183_at";4,10290683616405;3,828210059523;3,46614577654419;4,00659514226056;4,12233533188423;4,03069898166349;3,7647713435979;3,90441046394523;3,91000384699764;3,99371816253888;3,63618061993084;3,41925345381571;3,76755061205513;3,5520748203511;4,16064854559374;4,37791018642155;4,06511475577956
"143440_at";2,70781777171131;2,73338469670305;2,46632494404136;2,68876962542029;2,47889126054813;2,44452933167001;2,30469388494017;4,0252025542594;3,63152837344961;3,7138336489469;3,04002528236329;3,1074255225479;3,86182435821271;2,93215883708331;3,55962800975365;3,2077611128982;3,54529934044214
"153130_at";4,51070085468674;4,23980789050843;4,19099676255415;5,25583244045713;4,89519729243437;4,70014521870811;4,10739589742852;5,1323439869467;5,95562069651768;5,64732732399877;5,12089758902152;5,35742387158302;5,83029321813739;4,90546943210828;5,47730716408032;5,20084903989033;5,54999788511489
"141403_at";2,77044541284195;2,80908452385138;2,65213083129416;3,24293728686203;3,10128847028172;2,67174431062752;2,81865655812954;3,26363937942669;3,19519269415527;3,58154224048018;3,21739327103481;3,51514088700307;3,03768031380352;3,0366571354272;3,11944041146488;2,99882514461057;2,95491390881183
"141649_at";8,3825684454076;8,49003869870127;8,25395045789371;8,60609037474529;8,47885363960009;8,3934853725245;8,33523382469996;8,20298083016713;8,15966116456022;8,15680132430977;7,99390454294536;7,96008225223082;7,90415373546041;8,03719116790648;8,11320822770175;7,7607740158216;7,84437298993914
