"";" Pre82";" Pre83";" Pre84";" Pre85";" Pre86";" Pre87";" Pre88";" P0_89";" P0_90";" P0_91";" P0_92";" P0_93";" P0_94";" P0_95";" P5_96";" P5_97";" P5_98"
"145023_at";5,39670482449426;6,02416765895519;6,23869981204753;6,05663494932941;6,05445193616957;6,01888133230007;6,40828340425818;5,9144615352813;6,00001106480034;5,75704134842168;6,18499446134347;6,20857402215947;5,78800165246143;5,97861535058231;5,96618500103479;6,17423714500711;5,89829821716786
"145024_at";4,67435272141536;5,10830707869092;5,14397597547465;4,76632804437087;4,89230763761192;4,97905766693977;4,99141999165125;4,79128053312447;4,91109679995812;4,617154710973;4,85139390076586;5,15282204039555;5,04212803363442;4,99422365930025;4,87416584045072;4,99135210431369;4,92724740704868
"145025_at";4,1462201375619;4,17780719281771;4,20370609909918;4,07441690280227;3,96196059869184;3,95697211419029;4,22455507322732;4,08936645919161;4,1433045598054;4,15752605352079;4,2560414417588;4,05863789273088;3,9928872858973;4,22908307172008;4,36547044516285;4,25182601174329;4,13100546443917
"145026_at";3,07867690845117;2,94941678264179;3,07254845868243;3,30144685413059;2,97567080983622;3,01107236471766;3,1957854260729;3,09363241142077;3,37864075593383;3,08274464563621;3,0490387804525;3,34747416931837;3,05709013688242;3,17715898760299;3,22835144415241;3,50401319985387;3,08899319940107
"145027_at";5,7880678724434;6,34199911550714;6,12165460228164;5,97918579411082;6,26883724329149;6,31605574179869;6,14899160104606;6,09543804787359;5,9869702968185;5,81886736698635;5,97413717696713;6,0724272975336;5,81639495320752;5,80395799000175;5,86991388180013;5,99073998272744;6,24225092860289
"145028_at";4,65988698236874;4,46150584296671;4,83549313983978;4,45227596461222;4,30331686712445;4,48008025468352;4,70447263471499;4,4971555208129;4,43853496344364;4,33042985608494;4,50528076623615;4,55274844768491;4,46251916544251;4,49898679069907;4,39099528852434;4,43469722970839;4,34047215633057
"145029_at";4,98276499095063;5,37585916735541;5,44482398610091;5,34616482793047;4,82322240906096;5,19715327753754;5,19656131780737;5,41392236830934;5,47751319078888;5,51918042623518;5,44464351985066;5,38857652526924;5,44822837723405;5,54055282294012;5,7840553515614;5,68823222291367;5,69802875281606
"145030_at";7,30291925265737;6,92821432609812;6,95377914774824;7,16403029074016;6,78567100370227;6,15896708886251;7,06681970575118;6,7391716963352;7,17315759797488;6,97274883756202;7,03893137633041;7,36828344958645;6,93200426895542;7,01567950132792;7,19522420239787;7,06893915636737;6,7794960027372
"145031_at";8,1358636217408;8,16285517963817;8,29906368897136;8,32952793374087;8,02371171965823;8,07090930939124;8,10668102596984;8,02166773538363;8,05001871488775;7,71765137074277;8,08657277250853;8,01439009455116;7,64039294714098;8,18183741874426;8,21799920181965;8,30190439497812;8,0012422533323
"145032_at";5,50968660137332;5,64395467282689;5,41398646939786;5,84233110751273;5,51983903602375;5,55354780005609;5,79485626384789;5,33870602998956;5,45142294468951;5,26428399867903;5,36354986055295;5,11880476379404;5,2298389710092;5,47093088878163;5,43002303035471;5,48297963575761;5,40939079663301
"145033_at";3,38652700854262;4,05491638530343;3,78829139644794;3,96580971671638;4,13581568963611;3,70728971279732;3,60636827102621;3,68439071446493;3,57368632861338;3,5308041076358;4,08197870308642;3,53649767300099;3,63609723430779;3,32038767148947;3,73833284464039;3,56316345094762;3,77812991953058
"145034_at";4,30531249840276;4,17859072376912;4,4880547712947;4,27238037396472;4,08734319745081;3,88386403222114;4,4150229815131;4,09854326757793;3,87217580064646;4,06125388040951;3,99750077941786;3,85584463728467;3,72511134565341;4,12653635899685;4,13716498469623;3,79346912244552;4,05655805528317
"145035_at";3,0150950351068;3,06160951789126;3,26572002110409;3,13013875572982;3,20411492034881;3,21253259795408;3,06821312892998;2,7294652505979;3,056415797709;3,07503541132263;3,09207544022934;3,26313853921076;3,10013655227789;3,08752764346198;2,90245294026372;3,10516047730025;3,20363995459082
"145036_at";5,21539187251489;5,24310966443252;5,65600846927936;5,53014450918089;5,51368230503447;5,58719274081309;5,53797579193002;5,52721374416855;5,52621848726519;5,5601417552455;5,72503055414106;5,83096499351699;5,48256366557268;5,54640349710969;5,38956333521696;5,51329912490399;5,30838934427287
"145037_at";4,66604680541334;5,11434898998297;4,58433093319147;4,57348779672293;4,88344816727741;4,92465491912526;5,0723102794383;4,79823286584088;4,52564104261378;4,70946686053334;4,91903595852074;4,57622475844946;4,79555057793177;4,79030987313806;4,63648670412753;4,92623098365808;4,67519749611602
"145038_at";5,11084732242079;5,10354844321002;5,03208098836847;5,27196988533948;5,3106541720944;5,14639230376414;5,27430185472331;5,28434832696777;5,53028457088263;5,12525684235821;5,26168492828632;5,56023160603355;5,24247879212872;5,53792080674348;5,33212748432179;5,25721596953845;5,32471067980813
"145039_at";2,79445540415734;3,23077836046554;3,16425540434312;2,99451590538964;3,00336747896725;3,0598149021055;3,1393166046296;3,31792583493892;3,05969568894924;2,94896638769658;3,17074420705554;3,17775685385703;3,06819122256234;3,0491551687762;3,07035919087484;3,0265634238062;2,89832029812748
"145040_at";5,30792259136603;5,54877666799194;5,50660220205858;5,45764897051444;5,52878283497415;5,4434169464942;5,18808252652119;6,34288952355045;6,14402984296237;6,01754341043723;6,23315866776603;5,81131277453855;6,19038466455809;6,73450497550761;5,74436524857389;5,67473649092686;5,65752103920144
"145041_at";3,52054418765783;3,68423987750762;3,36958553798279;3,21903564975201;3,15448870931745;3,24894738356628;3,51552613267255;3,74795031379196;3,43650804529169;3,59507591427342;3,98211756961783;3,35184305807054;3,63064906716051;3,9038310139327;3,6123812265734;3,42668448648738;3,47565517911245
"145042_at";2,90305318922971;2,93271062255833;2,78016614288023;2,57077882628532;2,43354343711005;2,39542617738173;2,54559845160737;2,44132843754264;2,56184347682099;2,53029450838214;2,3840399240908;2,72037212368575;2,44341185420975;2,65355859934672;2,55666358398916;2,65411227192245;2,56670526197281
"145043_at";4,86013286234952;5,06311854251486;5,52814872087945;5,30496833138035;5,30038120918136;5,25890234476332;5,36927086072768;5,19761330500816;5,35374152876546;4,95263364498464;5,36768027013766;5,29921468149553;5,23558659741649;5,24868769878136;5,26475229274328;5,16163914946779;5,01428475726733
"145044_i_at";3,6686507470145;3,15417528694925;3,07802845825016;2,79294051134666;2,93658629885719;2,77256141067217;2,7143078186148;2,81161071444234;2,76858137046201;3,0324305891382;2,83324085383413;2,7791971379851;2,84279144887405;3,01850211029474;2,81005427382172;2,66591279780479;2,81717812251437
"145045_f_at";3,21469768231021;3,18349610557457;3,45895245946652;2,82602288696377;3,12600102401285;3,01741818084854;3,35444816445102;3,03286436366002;3,14501621153706;2,98221463908086;3,10384597117733;3,17759244473602;3,06994173966854;3,26225275188535;3,07160417808625;3,36902906802734;3,06648171467106
"145046_at";5,13823494529231;5,67547465327296;5,71298661654641;5,53661452310657;5,6971495108904;5,68342324333489;5,80507359694399;5,7403950104498;5,83033135445318;5,76733711208891;5,6971495108904;5,62855540011653;5,76147717589679;5,62674379646468;5,65357478624896;5,70788897647404;5,71846487388972
"145047_at";4,02863103475106;4,36563690980528;4,02494830161634;4,00762997608309;4,50365124310775;4,66616588282188;4,18227544114095;3,93991944253122;3,73629188285055;4,16150093453502;4,06237533955932;3,71729697894288;3,74542968823115;3,91067660284181;3,81641146460367;3,94327087154918;3,80655226501854
"145048_at";4,24602048698955;4,50300998709971;4,58689508807471;4,40883067259772;4,39440308550465;4,43499429902667;4,1597253396149;4,28853247088359;4,44578946856224;4,44297599882339;4,66574299359896;4,72894094910209;4,28588654965321;4,66275858644247;4,40670037748821;4,51158290911401;8,25298654587273
"145049_at";5,17987884408817;5,95264019026125;5,96500612380422;5,43644204809449;6,03236645562099;5,88756450538883;6,01977875896078;5,81835728236715;5,87524249395722;5,86706063106648;5,86254783691348;6,25967480917229;5,62557688348895;6,09939402927275;5,67797375908115;5,66825588613469;5,97155319555698
"145050_at";5,56371611166954;5,91912253319062;6,01088246037639;5,78938188114967;5,91649184310393;5,98582132953022;6,02532890454804;5,87236919194635;5,90123145996881;5,65401702620158;5,9204601852003;6,06250675909603;5,78563060862351;5,88326288632893;5,95196541741275;5,96121241281507;5,76948536786506
"145051_at";7,77136882884751;7,75178445209737;7,74815894307898;7,81985077353375;7,56037115285812;7,74595731836899;7,61705732008637;8,12449049779205;8,2146913606008;8,27345097962571;8,33908508331833;8,16720549217862;8,23273635295298;8,31007526179532;8,55788568466303;8,2925915767589;8,42001540740005
"145052_at";3,51557235669653;3,72775810807241;3,55976634228893;3,65231370484507;3,72275976415138;3,39359161507284;3,82785470305193;3,41952631312529;3,54023286491742;3,8161335506719;3,74988054053425;3,64448704375434;3,7172793470529;3,64515413340143;3,7086251452502;3,45499527317727;3,40665366408145
"145053_at";5,11512460760387;4,3424179408005;4,30274126248739;4,71832429675743;4,03902893439829;3,27443479332993;4,17109727452684;4,26897517335317;4,08979559920556;4,01749491511524;4,01688697461402;3,98488418926995;3,98337190388989;4,0670053844283;4,51159050952193;4,47489271596503;4,40121134170644
"145054_at";5,18245498158371;5,38235508926219;5,61733146628529;5,61151826856629;5,52388221225734;5,46907108820198;5,81647049527789;5,20448303207842;5,44618913577694;5,24195158232738;5,38763500609593;5,84627301926524;5,54132796299312;5,43084532260998;5,46338032202984;5,55073195514037;5,55365619065346
"145055_at";2,61682633924554;2,85489021407784;2,87656026520924;2,57782701038594;2,58212134813312;2,57010346462344;2,72811578434827;2,69129423577378;2,70048071975872;2,7246901290729;2,72718523479844;2,85811551037952;3,06200531417899;2,66226506038676;2,65921211218938;2,85199151534579;2,62848975487087
"145056_at";5,33633159902642;5,33002534209969;5,19280874629557;5,33247162034896;4,99620320317909;4,91940815602904;5,1671030042528;5,11166570103699;5,04943451520844;5,15008487400566;5,26520763162549;4,93235927103836;5,00991626209788;5,28868434931814;5,26464972105294;4,96101361374186;4,8420186293075
"145057_at";6,90862395894324;6,93436727150431;6,75580311499879;7,36948726596226;6,81468429393434;6,69458898242746;6,30672823285796;6,57840943428728;6,38298553111554;6,8501328894392;6,38304196320834;6,20041187879252;6,56382777983084;6,38209802362695;6,51992646252423;6,35654083190282;6,27259647268745
"145058_at";3,70431935290526;3,6090176543893;3,5958678080447;3,62229622750414;3,90903271360034;4,23684670500328;4,07165116682678;3,85646183068288;3,83718334544355;3,80989808989699;3,68614273513223;3,76083370192281;3,81200850324059;3,80722657179348;3,56433343571354;3,54656655057169;3,95984831636852
"145059_at";4,15235454055187;4,09450828181151;3,98477917798522;4,06463865748528;3,86201906566639;3,99397057272008;4,1545714472453;3,98819373218372;4,14414740957441;3,82180657946386;3,85772529318108;4,08390504358928;3,87363932828191;3,9903279989695;3,8380083965382;3,82225256263418;3,84058594540536
"145060_at";4,71150349990497;5,1687080808583;4,82609179057188;4,68612988693364;4,79146644503342;4,66223695817786;4,81685706570137;4,64021970564;4,69461893321489;4,85052378707278;5,17614186481126;5,03912439416006;4,98581614146424;4,94281950025584;4,85923193363945;4,5855499381639;4,70598178112171
"145061_at";4,4320102848918;4,1650459942008;4,50308736248896;4,63595854931356;4,46895322825653;4,44880960191905;4,65745150534223;4,756560982358;4,594185497899;5,40598911126654;4,47136125941193;4,61479741736707;5,28097647593271;5,24337478320335;4,50219622079865;3,60771493838888;3,93792151814072
"145062_at";3,94523410262981;3,35137005022569;3,38288616887668;3,30450762386006;3,17291139573476;3,43484651982725;3,37837720808739;3,36828529456757;3,47847193090647;3,369856941681;3,35139796848552;3,25640617068312;3,38465847574936;3,24913061805627;3,24869526860101;3,15053394621264;3,19583409803469
"145063_at";3,64050400582628;3,98464326299966;4,44939090659207;4,28248064366886;3,62824269546572;3,60001894766216;3,69789858269005;3,81281208481914;4,00400768213935;3,61808259081354;3,72381308238053;3,7465764397554;3,7275802164655;4,32878597402153;3,89770011825406;4,05717203332846;3,80103675272633
"145064_at";3,02283682602451;2,98034721888504;2,92973118372728;2,72987470497101;2,83291135167701;2,95129187638135;2,56840007814916;2,61116783021061;2,95984589771366;2,91926762496772;2,6637531627089;2,78326383379863;3,04859978964439;2,78028968931281;2,5984106752116;2,88255355714481;2,89852742220876
"145065_i_at";3,74141411590196;3,76250218937033;3,46367456323241;3,42080624775702;3,84697525291347;3,79281826967826;4,08130781578987;3,71582885079875;3,79225873264457;3,76685522898147;3,97120085511996;4,28195686357248;3,78227943665934;3,96236938969251;3,72149207318638;4,03395319112172;3,88524641175133
"145066_r_at";5,3617809789933;5,53699098047059;5,36371989259894;5,01513357611029;5,2389811759726;5,41743575637758;5,64215399406503;5,02065462164847;5,04615892323795;5,05221980413044;5,16609276063987;5,1646720474367;5,24195946745369;5,16946148103135;5,1123594878689;5,0026472809858;5,02622197177096
"145067_at";4,9567592262147;5,22609863064064;5,30157265249198;5,31811591684958;5,55254984074744;5,43329723794172;5,66729130867877;5,03841185451115;5,16545783349781;5,31491855586744;5,63351942723536;5,53755021023167;5,44464701919826;5,48191985523193;5,04383508316328;5,02047863289047;5,11698125331062
"145068_at";4,34061068350176;4,49610675066738;4,4906644180754;4,19523410487475;4,50190752079077;4,51127271828861;4,58617731845444;4,35538395363838;4,53673983338596;4,44014691916515;4,25717562483688;4,51806608102138;4,28326002885533;4,45778413206944;4,49550748573298;4,51240412704654;4,57659939218645
"145069_at";3,53549636669335;3,70217140384622;4,16394660380689;3,90563647397628;4,00051730122;4,06754773656614;3,76751295780099;4,26966893463802;4,2384992522191;3,89957970194053;4,6646792102713;4,34502642609322;4,08931596718761;4,3757908456308;4,24596641078589;4,35465600247588;4,28174877916255
"145070_at";4,87467290403113;4,69231753612956;4,52430515455119;4,72808022383774;4,82152535788387;4,76615844460003;4,64755028852957;4,42619622505364;4,18913290354109;4,12529447810054;4,67106079938072;4,5498501655069;4,50589767337744;4,26904832367709;4,2454780212552;4,50589767337744;4,25400634561066
"145071_at";5,45214022089722;5,03685414316968;5,01517387104182;5,29094742250571;5,11669864136985;4,92614871807764;4,85407822839359;5,55736748284446;5,79550601707749;5,47659041243691;5,27827052123428;5,51555647638229;5,35150135458782;5,36095176573309;6,4472715637288;6,01837514737533;5,73499877565959
"145072_at";5,69395705115961;5,79442546578356;5,81820028225943;5,58070066246926;5,53604903824597;5,64831232084082;5,73849027012396;5,48365088829809;5,7635181356001;5,60769622238256;5,64090429044642;5,61327136733608;5,53991887985572;5,80281558479871;5,67642949990305;5,52003064333917;5,62244204303452
"145073_at";4,32785536292313;4,78976627275021;4,29419561008467;4,20306729101344;4,4521721303277;4,53616637645482;4,6819230045046;4,34768390329851;4,31472950528062;4,82098369280775;4,42098161018756;4,32179327836947;4,23442467755677;4,36892334853738;4,3399999483404;4,3968516670898;4,46379099991707
"145074_at";5,88082776021079;6,09380718420591;5,64334268947616;6,06659576266601;5,81543429460799;5,64644989182365;6,1782252158318;5,18697887624461;5,15435904253109;5,19380235566464;5,35935607419203;5,55335403643998;5,24293425091731;5,43112731657511;5,24316951397727;5,1228021704529;5,09242332261212
"145075_at";3,93969023971685;4,05973582367559;4,2905024584206;3,79719903958822;4,13496710688923;4,05497890863844;4,25354236292803;4,12342407400099;4,10577044660855;4,4666629155742;4,18977845781633;3,96719071367364;4,19119931685575;4,07691551435018;3,925219431696;4,13396131804456;4,10823524041877
"145076_at";4,10902438090719;3,09599555443207;3,11212886160653;2,62147498484868;3,09390957342437;2,85961427464263;3,18269723085548;2,97221596400656;2,66486039091614;3,08780403658861;3,19418372415733;3,3585787345777;2,91031961137806;2,81123091546787;2,80969837244108;2,92496525382959;2,9132553797304
"145077_at";3,95839813560308;4,27548718228209;3,88397994942656;3,62616862837793;3,74483845349531;3,81776523579419;3,872818123596;3,78561944786061;3,77122942230019;4,03927503171047;3,94197045721065;3,94333637493824;3,6989430473877;4,23467086207316;3,77917698364536;3,70955364565998;3,71669220555499
"145078_at";6,01757632812149;5,87215757809969;5,98145258689867;5,81850118302361;5,7205367812908;5,62929475457453;6,07079811719399;5,91137112672897;5,52447166906956;5,84603731138264;6,07579675996732;6,07205313692298;5,8853179595597;5,96735930924824;5,86183833032244;5,79883334705457;5,63530841895663
"145079_at";3,18629007485425;3,17741794046512;3,0104385776215;2,95871757448317;2,99995094687117;2,95171536680288;3,04051441946611;2,97741836810285;2,85323526100931;3,01882482670273;3,07341262117093;2,66652866673616;2,9193744169006;3,13224566987051;2,99105307829659;2,88703360999963;2,90593049442624
"145080_at";6,75509425483982;6,91409648775399;6,89600522971436;6,71803282079589;6,91655427288564;6,9455493642991;6,79545886582691;6,16492805451524;6,41759638587028;6,28474182279983;6,51716760911905;6,54984764867305;6,34253856929611;6,41309053016786;6,44015612474761;6,29553369940696;6,50099085419309
"145081_i_at";2,83784222003247;2,57561084061978;2,39553050466545;2,60094334069322;2,67382111435187;2,62922145169919;2,5169094164739;2,41762006581251;2,68412164645681;2,61359954087924;2,60567624183596;2,57212261742074;2,58127680103946;2,79078152340156;2,46798772226313;2,47456765712356;2,6149101466015
"145082_at";2,55664517897002;2,7756932663854;3,20678940134948;2,79265622034799;2,82378218925491;2,85184575662256;2,76879724930804;2,82165667260619;2,86602376629908;3,08904137959234;3,04493368368207;2,88616051572562;3,09070204343633;2,83912466581722;2,82933305695936;2,88171077111024;3,06350321172414
"145083_at";4,50142152067859;4,12393839175248;4,00661724951431;4,16845649972843;4,26567506334355;4,30403952530408;4,36135788519552;4,2051360678478;4,23024388595361;4,54885343248891;4,35440756057862;4,20503220619938;4,20027048112607;4,08272682173223;4,10216310753907;4,04674289357022;4,04431053167109
"145084_at";4,50579585192714;4,40887802723833;4,44720935549941;3,94047269711145;4,25632374921468;4,33673562416439;4,38203962115502;4,18030507848984;4,27751147900841;4,06431237160999;4,50251091852756;4,25111092855726;4,2461728264532;4,12802639603348;4,06130933017576;4,15988484790072;4,22126880610552
"145085_at";3,43424018661771;3,70015690372986;3,737742225066;3,11633448014775;3,43944974503287;3,45850103671324;3,73982605532773;3,50645036201544;3,39153683163274;3,53321141592336;3,35404064308949;3,39840377832937;3,1725270907782;3,18823492801156;3,42790109288925;3,20241656785144;3,15570722470805
"145086_at";3,43709812349139;3,75466634320899;3,66796869352266;3,6124751817054;3,65616189132148;3,45637219722396;3,54998716962494;3,48133882186563;3,66919641776277;3,4703271609425;3,67015604725241;3,50774799077702;3,64980071437788;3,64636720114805;3,61542911587934;3,52429339144622;3,59764764459269
"145087_at";2,96035551999297;2,8409692535797;2,76790617931867;2,66061449814763;2,6727898052452;2,7279848003746;2,96647342097942;2,53285282282532;2,75801630821286;2,69826151103994;2,72494366053926;3,13950806301916;2,46916986840969;2,71852856035026;2,72267119115691;2,69177090122132;2,73106700347117
"145088_at";4,36578127434577;4,51068584173296;4,54764340564155;4,27719666895959;4,4737465797408;4,56092032254697;4,50531533495984;4,42917548854324;4,38452623607052;4,55612658802923;4,64658893350958;4,7666086201438;4,46054569805811;4,54057053261695;4,41833325620673;4,36370573320703;4,41201022712584
"145089_at";4,8904758216804;4,24133720845656;4,19496187957488;3,82867976817763;3,98873472604456;3,84920802514506;4,47285780120638;3,85442201985752;4,00818520224849;4,11038901147905;4,09827643120059;4,02101564660161;3,90017268926352;3,99358787930333;3,708808183599;3,86563783033045;3,93596951618478
"145090_at";2,8512241316657;3,02217625313673;2,87019167058364;2,86006980847795;2,68895511040834;2,93519711662083;2,83228115715306;2,89723653719728;2,86114697779627;2,730888193056;2,83647154403433;2,83421405103741;2,68088037378891;3,00518175873155;2,71894874124621;2,78435807719367;2,78544856899064
"145091_at";3,17194829053633;3,76910848795455;3,53189208597334;3,0899538955403;3,32250177679074;3,2990518733861;3,31059826280912;3,35131114300304;3,20885551891764;3,39331608100464;3,50816461079084;3,60827511195918;3,18723733603551;3,22110723504013;3,47823743575876;3,53350862718732;3,85944127082904
"145092_at";2,67750730750677;2,49376772136472;2,80992196582882;2,79756962938326;2,76553522141903;2,75839444957335;2,71337945707231;2,63195933098684;2,71867530907331;2,69361310821416;2,69262506272476;3,01729896997305;2,60092419229891;2,71828365284776;2,66433857222616;2,69098889671315;2,62983100665437
"145093_at";4,79391335122405;4,60651585503171;4,78051550849352;4,40379386969962;4,43711250412586;4,53164689680825;4,76613342557014;4,69717670591201;4,5868664922981;4,72801321290632;4,66394994691617;4,46091793716458;4,43302624732765;4,5678410389492;4,63861186489878;4,64492505917286;4,65632833576002
"145094_at";3,68633551612343;3,64252712179794;3,53464108749667;3,23095028914201;3,60196104469852;3,23049991347541;3,50929878966984;3,34029384634621;3,5547087271831;3,51142292190172;3,17963198228598;3,29355334558468;3,25318487956369;3,598711442946;3,30289894509243;3,32589653079006;3,24035753260963
"145095_at";4,45869530081152;4,37713370016439;4,01945881255416;4,02832105646138;4,27453703292335;4,249398747994;4,29399923857752;4,02686540513393;4,01633476586215;4,26534400440563;4,07345511275241;4,02623962860533;4,22645753820124;4,17739677279719;4,05567734215717;3,92389515021514;4,10153432127715
"145096_at";4,35740925468212;4,78269281414256;4,89018618413672;4,35176245048732;4,69661721334164;4,48165177337899;4,91392763521747;4,78304327462837;4,66585493782464;4,60182376059001;4,76459231594751;4,81459569379128;4,60816955534141;4,96849277316415;4,78659053240547;4,7170806535194;4,63048552148479
"145097_at";5,96594372373216;5,66472300301037;5,90700607234777;6,37540574408339;5,99871341052146;5,74031734151523;5,83335559236109;5,34908352017401;5,38375493409385;5,43497202068274;5,48543677100533;5,14404444875634;5,05054075114913;5,47170909355041;5,57745509786641;5,73467060179185;5,3827609402477
"145098_at";4,27751080676316;4,58310442672441;4,50725611719311;4,09044102260805;4,50585138497408;4,39667232606863;4,73544011118093;4,37213271532762;4,4984234717166;4,433177857698;4,76189673726011;4,3850345239819;4,22996612465357;4,02890159470721;4,21021722872002;4,22167630706369;4,37655401237731
"145099_at";4,77515225941508;4,57917825336532;4,58588334701023;4,07035908293201;4,42922307308924;4,39709083674762;4,46307841167034;4,22659498601528;4,01088260910687;4,22273965684045;4,23370732314203;4,20770326190499;4,0455281464756;4,23757944669572;3,92993455600341;3,91580096733089;4,08192735965367
"145100_at";7,12402641859784;7,1007565234725;7,37305406494463;7,34953168776173;7,23975365877461;7,20992928445955;7,09828366519382;6,23626020305802;6,36815169187534;5,79683433939088;6,35676664241359;6,35233320861162;5,95047242915196;6,18459268339925;6,72199226834298;6,35668543139737;6,52737155976902
"145101_at";4,66274749873638;4,67675852763754;4,54689620852213;4,63652094039921;4,34703248964872;4,41260849268509;4,51391285181443;3,61275120821272;4,08186390246471;4,33712934443384;4,03298062016615;3,60803540977467;4,3710973333742;4,31869282662232;4,18901395674965;4,16985277660665;4,28951877424164
"145102_at";5,86921780006436;6,2051861549332;6,12352081626826;5,91202424978275;6,15393784318974;6,03703604210494;6,14452965955827;5,95706949562719;5,71355370373879;5,88436298622946;6,20311973881494;6,50532921165057;5,74261814580044;6,07606663294333;5,81132445370248;6,08962409502978;5,86619186592217
"145103_at";4,19066066012084;4,25519766699256;4,20487699073716;3,77996142821874;4,27642502618549;3,8737019043841;4,0518403928943;4,43023210091315;4,27584598987756;4,87061854264997;4,11889815643938;4,15322688707067;4,37580079007888;4,34164723877658;4,43563814245753;4,19749673114812;4,17777262053994
"145104_at";4,3067961850188;4,28637724792146;4,31248930828857;4,05853154415538;4,16874527895368;4,20738446280484;4,47340527745829;4,03159456557996;4,06083615422004;4,12119111582708;4,18765820082422;4,14861041956007;4,19004463381343;4,32586914545793;4,12765968089838;4,18882914790244;4,05749009709867
"145105_at";9,40050307664546;9,22791133791412;9,30238456334967;9,35573739069391;9,23800543121174;8,91033493146456;9,27965127427505;8,20709360464141;8,59635335735273;8,50724714982192;8,42088581930549;8,62125719908743;8,71801018537088;9,01431434697476;8,94224398742333;8,91295957497825;8,69229733025227
"145106_at";4,28265642551192;3,90882419524028;4,1474631550417;3,86238151498158;4,12681963385661;3,93335243850606;4,08861249488538;3,77462950456228;3,77350519455753;4,21205236527482;3,87475244231066;3,85088367309832;3,46144331776156;3,95410512417928;3,7162234422507;3,78012860040281;3,79343570736515
"145107_at";4,22848288334844;4,12179631269401;3,9256876004507;4,13410552449297;4,12662769434254;4,10068252000917;4,311608862657;4,07930363592271;3,89186563108866;4,25162691654562;4,12728608625881;4,0232730349046;3,84193715652269;4,30654655400804;4,08407015965941;4,00991653897472;3,97292467847164
"145108_at";3,16730043914399;3,21475075383763;3,04390067304819;2,93952032087593;3,17679651448643;3,12018287622049;3,4305749007836;3,22237745490358;3,35461727948779;3,31401250385059;3,18150625154439;2,89660978371497;3,15545253985989;2,95625038085043;3,1894820387112;3,23947503237998;3,08983378841375
"145109_at";2,93944966182619;2,95237241203569;3,07240558776821;3,0855834689597;2,8268796211648;2,85997849144943;3,16873308928406;2,96426017717955;2,92550682994071;2,93513222098029;3,02163790329369;3,0185103235444;2,89859890017567;2,9721384371719;2,86020184168409;3,02961381895166;2,947793674714
"145110_at";4,56618548729976;4,53235060193125;4,58287527032067;4,43265125056379;4,68592610168281;4,64557268828105;4,66521668555884;4,61376301630489;4,70162233171259;4,59602535067514;4,60468127609192;5,17766775178575;4,41660544196815;4,64068165078979;4,50151696122614;4,4823318993905;4,54668339076619
"145111_at";2,50045012429982;2,9377973267894;2,80068084367973;3,04849222896443;2,71465359844064;2,87905517682514;2,87649295141272;2,73499325540405;2,90914310847486;2,72797225032874;2,82506853823357;2,78400495013203;2,84889329287375;2,8262746665847;2,91888336130999;2,81425544995652;2,80710961940483
"145112_at";2,68021340931396;2,72802216012844;2,70306262814374;2,64848201085049;2,68801717114269;2,64019771148291;2,7082087938678;2,50394230571612;2,61123761113202;2,558876364624;2,75156563892135;2,77583300732114;2,73334681383627;2,43123107587064;2,59203085915747;2,7437657388876;2,50627209953681
"145113_at";3,37661984209682;3,11183417016347;3,32396087390685;3,34653383239453;3,43781071767006;3,5873029504427;3,71789089179811;3,46345372102641;3,44662550117611;3,34675775989401;3,55435842388208;3,72151480596868;3,61850816570626;3,41298862706937;3,49740892660781;3,45538360880765;3,47844095050988
"145114_at";3,28128479582706;3,18742945132936;3,54936532859939;3,23263518624332;3,41735718292002;3,3808049800079;3,55011635544409;3,16503022857224;3,44133413212941;3,10036276237914;3,36213273837089;3,41741688036903;3,09621635634245;3,64534742806183;3,61951802549415;3,5701444069695;3,38700109816464
"145115_at";3,98283790925768;3,26777114543325;3,2162820537519;3,05834114191163;3,05056948429696;3,10531991360719;3,34414394523238;3,11298613640699;3,13461067484305;3,4471300376046;3,27795770102031;3,2581272853903;3,13755105237109;3,2073205369263;3,3177672745997;3,14258003816562;3,21665314716559
"145116_at";2,93029005076584;3,05676431690223;2,85351950541803;2,84293259520202;2,59918915247355;2,80485632227367;2,78050176589724;3,01183475141751;2,74395999048297;2,84815479913336;3,05331234214297;3,17457473644844;2,94969220423662;2,7294133897542;2,69304129539229;2,61194049365335;2,77237070510187
"145117_at";4,84408211820577;5,43240398868348;5,64327966071482;5,43568377104087;5,39742692270037;5,44037928019506;5,53897252660714;5,11811130787832;5,20901277525542;5,24535038932398;5,42602319298951;5,26488841960444;5,23722496481515;5,62821523095853;5,25391247913836;5,28571990131692;5,17111874627199
"145118_at";5,43667417251937;5,39872451990416;5,79485218472006;5,82649408294867;5,29367107228227;5,30357441568341;5,54340270917639;5,24069351734309;5,63829068958458;5,25322838800124;5,0854259678436;5,21170298503199;5,3168574505536;5,04842271468684;5,0006713568138;5,23309227745375;5,17915071674563
"145119_at";5,48066964545864;5,6122749387929;5,57807530438995;5,34119710806883;5,43735757670359;5,61217974231634;5,55072690529602;5,3300329631804;5,42892237442243;5,63256241404443;5,24874726473321;5,37780184033032;5,412466709601;5,51871065663674;5,43095386246371;5,4418420193426;5,39861417026873
